id_exutoire;label;type;description;id_dechet;nom_dechet;famille_dechet
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;412;Combinaison textile;Textiles d'habillement, linge de maison et chaussures
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;413;Combi-Short;Textiles d'habillement, linge de maison et chaussures
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;414;Commode;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;420;Congélateur;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;422;Console de jeux vidéos;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;425;Convecteur;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;433;Costume;Textiles d'habillement, linge de maison et chaussures
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;437;Couette;Textiles d'habillement, linge de maison et chaussures
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;442;Coussin;Textiles d'habillement, linge de maison et chaussures
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;443;Coussin à billes;Textiles d'habillement, linge de maison et chaussures
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;444;Couteau électrique;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;445;Couteau en métal;Outils manuel
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;455;Couverture;Textiles d'habillement, linge de maison et chaussures
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;462;Crêpière éléctrique;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;472;Cuiseur à œuf;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;473;Cuiseur multifonction;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;474;Cuiseur vapeur;Vie domestique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;476;Cuisinière;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;478;Cumulus;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;481;Cuve à fuel;Vie domestique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;485;Cyclomoteur;Transport
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;499;Décodeur satellite;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;511;Détecteur de fumée;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;512;Détecteur de métal;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;514;Deux roues motorisé;Transport
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;515;Diable;Vie domestique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;522;Disque dur;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;531;Doudoune;Textiles d'habillement, linge de maison et chaussures
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;535;Dremel;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;536;Dressing;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;537;Duvet;Textiles d'habillement, linge de maison et chaussures
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;542;Échelle de piscine;Vie domestique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;543;Éclairage;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;546;Écran cathodique;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;547;Écran d'ordinateur;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;548;Écran LCD;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;549;Écran plasma;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;550;Écran plat;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;552;Édredon;Textiles d'habillement, linge de maison et chaussures
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;555;Électroménager;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;565;Enceinte;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;567;Encombrant;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;568;Encre;Produits chimiques
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;575;Épilateur;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;582;Escalier;Matériaux
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;584;Escarpin;Textiles d'habillement, linge de maison et chaussures
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;589;Étagère;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;590;Étendoir à linge;Vie domestique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;603;Fauteuil;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;604;Fax;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;605;Fenêtre;Matériaux
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;607;Fer à repasser;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;638;Flow pack;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;639;Flûte à bec;Instrument de musique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;641;Flûte traversière;Instrument de musique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;644;Foulard;Textiles d'habillement, linge de maison et chaussures
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;645;Four électrique;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;646;Fourche;Outils manuel
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;648;Fraiseuse;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;650;Friteuse;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;660;Gaufrier;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;662;Gazéificateur;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;664;Gazinière;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;677;Google home;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;682;Gourmette;Bijoux
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;684;GPS;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;686;Graveur CD/DVD;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;691;Grille pain;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;693;Grolle;Textiles d'habillement, linge de maison et chaussures
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;694;Gros appareil électroménager;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;696;Gros électroménager;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;698;Guéridon;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;700;Guirlande électrique;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;701;Guitare;Instrument de musique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;702;Guitare électrique;Instrument de musique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;703;Hache;Outils manuel
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;704;Hachoir;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;707;Haut parleur;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;711;Home cinéma;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;713;Horloge;Vie domestique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;714;Hotte aspirante;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;715;Housse de piano;Instrument de musique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;716;Housse de tablette;Vie domestique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;717;Housse de violon;Instrument de musique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;718;Housse d'ordinateur;Textiles d'habillement, linge de maison et chaussures
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;726;Imperméable;Textiles d'habillement, linge de maison et chaussures
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;727;Imprimante;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;732;Instrument de musique;Instrument de musique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;733;Instrument électrique;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;734;Interphone;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;736;Jante;Transport
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;739;Jean;Textiles d'habillement, linge de maison et chaussures
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;751;Jupe;Textiles d'habillement, linge de maison et chaussures
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;752;Kabosa;Instrument de musique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;755;K-way;Textiles d'habillement, linge de maison et chaussures
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;772;Laptop;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;777;Lave linge;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;778;Lave vaisselle;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;779;Lecteur cassette audio;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;780;Lecteur cd;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;781;Lecteur de disque;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;782;Lecteur dvd;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;783;Lecteur mp3;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;790;Licol;Vie domestique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;796;Linge de maison;Textiles d'habillement, linge de maison et chaussures
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;797;Lingerie;Textiles d'habillement, linge de maison et chaussures
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;804;Liseuse;Electrique et électronique
20;Réparation;Conseil;Cet objet est peut-être réparable ! Il existe de nombreux tutos sur Youtube qui peuvent vous être utiles, attention à ne pas vous blesser.  Et si vous n'êtes pas bricoleur, vous pouvez faire appel à quelqu'un.;805;Lisseur;Electrique et électronique
